taxonomy_id,l1_field,l2_domain,subfield_name,keyword_rank_within_subfield,keyword,keyword_norm,keyword_type,match_priority,keyword_weight,source_system,source_code
TX0197,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biochemistry and metabolomics,15,clinical translation,clinical translation,contextual_seed,2,0.6,Custom Extension,3205
TX0197,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biochemistry and metabolomics,16,clinical outcomes,clinical outcomes,contextual_seed,2,0.6,Custom Extension,3205
TX0197,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biochemistry and metabolomics,17,evidence based practice,evidence based practice,contextual_seed,2,0.6,Custom Extension,3205
TX0197,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biochemistry and metabolomics,18,patient care,patient care,contextual_seed,2,0.6,Custom Extension,3205
TX0197,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biochemistry and metabolomics,19,health intervention,health intervention,contextual_seed,2,0.6,Custom Extension,3205
TX0197,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biochemistry and metabolomics,20,medical biochemistry and metabolomics methods,medical biochemistry and metabolomics methods,contextual_seed,2,0.6,Custom Extension,3205
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,1,medical biotechnology,medical biotechnology,exact_or_near_exact,5,1,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,2,bioprocess,bioprocess,exact_or_near_exact,5,1,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,3,biomanufacturing,biomanufacturing,exact_or_near_exact,5,1,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,4,genetic engineering,genetic engineering,token_or_phrase_expansion,4,0.9,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,5,industrial biotech,industrial biotech,token_or_phrase_expansion,4,0.9,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,6,applied biotech,applied biotech,token_or_phrase_expansion,4,0.9,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,7,biomarkers,biomarkers,token_or_phrase_expansion,4,0.9,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,8,omics,omics,token_or_phrase_expansion,4,0.9,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,9,molecular assays,molecular assays,domain_seed,3,0.75,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,10,disease mechanisms,disease mechanisms,domain_seed,3,0.75,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,11,translational research,translational research,domain_seed,3,0.75,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,12,precision diagnostics,precision diagnostics,domain_seed,3,0.75,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,13,biological pathways,biological pathways,domain_seed,3,0.75,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,14,clinical translation,clinical translation,domain_seed,3,0.75,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,15,clinical outcomes,clinical outcomes,contextual_seed,2,0.6,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,16,evidence based practice,evidence based practice,contextual_seed,2,0.6,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,17,patient care,patient care,contextual_seed,2,0.6,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,18,health intervention,health intervention,contextual_seed,2,0.6,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,19,medical biotechnology methods,medical biotechnology methods,contextual_seed,2,0.6,Custom Extension,3206
TX0198,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical biotechnology,20,medical biotechnology research,medical biotechnology research,contextual_seed,2,0.6,Custom Extension,3206
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,1,medical microbiology,medical microbiology,exact_or_near_exact,5,1,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,2,microbes,microbes,exact_or_near_exact,5,1,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,3,microbial ecology,microbial ecology,exact_or_near_exact,5,1,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,4,pathogens,pathogens,token_or_phrase_expansion,4,0.9,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,5,host microbe,host microbe,token_or_phrase_expansion,4,0.9,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,6,microbial genetics,microbial genetics,token_or_phrase_expansion,4,0.9,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,7,biomarkers,biomarkers,token_or_phrase_expansion,4,0.9,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,8,omics,omics,token_or_phrase_expansion,4,0.9,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,9,molecular assays,molecular assays,domain_seed,3,0.75,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,10,disease mechanisms,disease mechanisms,domain_seed,3,0.75,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,11,translational research,translational research,domain_seed,3,0.75,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,12,precision diagnostics,precision diagnostics,domain_seed,3,0.75,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,13,biological pathways,biological pathways,domain_seed,3,0.75,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,14,clinical translation,clinical translation,domain_seed,3,0.75,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,15,clinical outcomes,clinical outcomes,contextual_seed,2,0.6,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,16,evidence based practice,evidence based practice,contextual_seed,2,0.6,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,17,patient care,patient care,contextual_seed,2,0.6,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,18,health intervention,health intervention,contextual_seed,2,0.6,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,19,medical microbiology methods,medical microbiology methods,contextual_seed,2,0.6,Custom Extension,3207
TX0199,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical microbiology,20,medical microbiology research,medical microbiology research,contextual_seed,2,0.6,Custom Extension,3207
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,1,medical physiology,medical physiology,exact_or_near_exact,5,1,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,2,organ function,organ function,exact_or_near_exact,5,1,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,3,homeostasis,homeostasis,exact_or_near_exact,5,1,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,4,physiological response,physiological response,token_or_phrase_expansion,4,0.9,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,5,metabolic physiology,metabolic physiology,token_or_phrase_expansion,4,0.9,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,6,cell physiology,cell physiology,token_or_phrase_expansion,4,0.9,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,7,biomarkers,biomarkers,token_or_phrase_expansion,4,0.9,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,8,omics,omics,token_or_phrase_expansion,4,0.9,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,9,molecular assays,molecular assays,domain_seed,3,0.75,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,10,disease mechanisms,disease mechanisms,domain_seed,3,0.75,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,11,translational research,translational research,domain_seed,3,0.75,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,12,precision diagnostics,precision diagnostics,domain_seed,3,0.75,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,13,biological pathways,biological pathways,domain_seed,3,0.75,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,14,clinical translation,clinical translation,domain_seed,3,0.75,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,15,clinical outcomes,clinical outcomes,contextual_seed,2,0.6,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,16,evidence based practice,evidence based practice,contextual_seed,2,0.6,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,17,patient care,patient care,contextual_seed,2,0.6,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,18,health intervention,health intervention,contextual_seed,2,0.6,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,19,medical physiology methods,medical physiology methods,contextual_seed,2,0.6,Custom Extension,3208
TX0200,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Medical physiology,20,medical physiology research,medical physiology research,contextual_seed,2,0.6,Custom Extension,3208
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,1,molecular medicine,molecular medicine,exact_or_near_exact,5,1,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,2,molecular mechanisms,molecular mechanisms,exact_or_near_exact,5,1,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,3,gene expression,gene expression,exact_or_near_exact,5,1,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,4,molecular pathways,molecular pathways,token_or_phrase_expansion,4,0.9,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,5,molecular assays,molecular assays,token_or_phrase_expansion,4,0.9,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,6,omics,omics,token_or_phrase_expansion,4,0.9,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,7,biomarkers,biomarkers,token_or_phrase_expansion,4,0.9,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,8,disease mechanisms,disease mechanisms,token_or_phrase_expansion,4,0.9,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,9,translational research,translational research,domain_seed,3,0.75,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,10,precision diagnostics,precision diagnostics,domain_seed,3,0.75,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,11,biological pathways,biological pathways,domain_seed,3,0.75,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,12,clinical translation,clinical translation,domain_seed,3,0.75,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,13,clinical outcomes,clinical outcomes,domain_seed,3,0.75,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,14,evidence based practice,evidence based practice,domain_seed,3,0.75,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,15,patient care,patient care,contextual_seed,2,0.6,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,16,health intervention,health intervention,contextual_seed,2,0.6,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,17,molecular medicine methods,molecular medicine methods,contextual_seed,2,0.6,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,18,molecular medicine research,molecular medicine research,contextual_seed,2,0.6,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,19,molecular medicine analysis,molecular medicine analysis,contextual_seed,2,0.6,Scopus ASJC,1313
TX0201,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Molecular Medicine,20,molecular medicine model,molecular medicine model,contextual_seed,2,0.6,Scopus ASJC,1313
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,1,pathophysiology,pathophysiology,exact_or_near_exact,5,1,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,2,biomarkers,biomarkers,exact_or_near_exact,5,1,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,3,omics,omics,exact_or_near_exact,5,1,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,4,molecular assays,molecular assays,token_or_phrase_expansion,4,0.9,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,5,disease mechanisms,disease mechanisms,token_or_phrase_expansion,4,0.9,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,6,translational research,translational research,token_or_phrase_expansion,4,0.9,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,7,precision diagnostics,precision diagnostics,token_or_phrase_expansion,4,0.9,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,8,biological pathways,biological pathways,token_or_phrase_expansion,4,0.9,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,9,clinical translation,clinical translation,domain_seed,3,0.75,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,10,clinical outcomes,clinical outcomes,domain_seed,3,0.75,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,11,evidence based practice,evidence based practice,domain_seed,3,0.75,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,12,patient care,patient care,domain_seed,3,0.75,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,13,health intervention,health intervention,domain_seed,3,0.75,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,14,pathophysiology methods,pathophysiology methods,domain_seed,3,0.75,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,15,pathophysiology research,pathophysiology research,contextual_seed,2,0.6,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,16,pathophysiology analysis,pathophysiology analysis,contextual_seed,2,0.6,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,17,pathophysiology model,pathophysiology model,contextual_seed,2,0.6,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,18,pathophysiology applications,pathophysiology applications,contextual_seed,2,0.6,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,19,pathophysiology evaluation,pathophysiology evaluation,contextual_seed,2,0.6,Scopus ASJC,2918
TX0202,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Pathophysiology,20,pathophysiology topic 1,pathophysiology topic 1,contextual_seed,2,0.6,Scopus ASJC,2918
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,1,physiology,physiology,exact_or_near_exact,5,1,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,2,organ function,organ function,exact_or_near_exact,5,1,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,3,homeostasis,homeostasis,exact_or_near_exact,5,1,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,4,physiological response,physiological response,token_or_phrase_expansion,4,0.9,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,5,metabolic physiology,metabolic physiology,token_or_phrase_expansion,4,0.9,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,6,cell physiology,cell physiology,token_or_phrase_expansion,4,0.9,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,7,biomarkers,biomarkers,token_or_phrase_expansion,4,0.9,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,8,omics,omics,token_or_phrase_expansion,4,0.9,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,9,molecular assays,molecular assays,domain_seed,3,0.75,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,10,disease mechanisms,disease mechanisms,domain_seed,3,0.75,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,11,translational research,translational research,domain_seed,3,0.75,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,12,precision diagnostics,precision diagnostics,domain_seed,3,0.75,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,13,biological pathways,biological pathways,domain_seed,3,0.75,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,14,clinical translation,clinical translation,domain_seed,3,0.75,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,15,clinical outcomes,clinical outcomes,contextual_seed,2,0.6,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,16,evidence based practice,evidence based practice,contextual_seed,2,0.6,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,17,patient care,patient care,contextual_seed,2,0.6,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,18,health intervention,health intervention,contextual_seed,2,0.6,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,19,physiology methods,physiology methods,contextual_seed,2,0.6,Scopus ASJC,1314
TX0203,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology,20,physiology research,physiology research,contextual_seed,2,0.6,Scopus ASJC,1314
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),1,physiology,physiology,exact_or_near_exact,5,1,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),2,organ function,organ function,exact_or_near_exact,5,1,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),3,homeostasis,homeostasis,exact_or_near_exact,5,1,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),4,physiological response,physiological response,token_or_phrase_expansion,4,0.9,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),5,metabolic physiology,metabolic physiology,token_or_phrase_expansion,4,0.9,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),6,cell physiology,cell physiology,token_or_phrase_expansion,4,0.9,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),7,biomarkers,biomarkers,token_or_phrase_expansion,4,0.9,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),8,omics,omics,token_or_phrase_expansion,4,0.9,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),9,molecular assays,molecular assays,domain_seed,3,0.75,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),10,disease mechanisms,disease mechanisms,domain_seed,3,0.75,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),11,translational research,translational research,domain_seed,3,0.75,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),12,precision diagnostics,precision diagnostics,domain_seed,3,0.75,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),13,biological pathways,biological pathways,domain_seed,3,0.75,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),14,clinical translation,clinical translation,domain_seed,3,0.75,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),15,clinical outcomes,clinical outcomes,contextual_seed,2,0.6,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),16,evidence based practice,evidence based practice,contextual_seed,2,0.6,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),17,patient care,patient care,contextual_seed,2,0.6,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),18,health intervention,health intervention,contextual_seed,2,0.6,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),19,physiology methods,physiology methods,contextual_seed,2,0.6,Scopus ASJC,2737
TX0204,"Medical, Health & Welfare Sciences",Biomedical & Translational Science,Physiology (medical),20,physiology research,physiology research,contextual_seed,2,0.6,Scopus ASJC,2737
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,1,aging,aging,exact_or_near_exact,5,1,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,2,gerontology,gerontology,exact_or_near_exact,5,1,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,3,older adults,older adults,exact_or_near_exact,5,1,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,4,senescence,senescence,token_or_phrase_expansion,4,0.9,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,5,frailty,frailty,token_or_phrase_expansion,4,0.9,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,6,longevity,longevity,token_or_phrase_expansion,4,0.9,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,7,patient outcomes,patient outcomes,token_or_phrase_expansion,4,0.9,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,8,diagnosis,diagnosis,token_or_phrase_expansion,4,0.9,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,9,treatment,treatment,domain_seed,3,0.75,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,10,clinical studies,clinical studies,domain_seed,3,0.75,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,11,therapeutic pathways,therapeutic pathways,domain_seed,3,0.75,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,12,disease management,disease management,domain_seed,3,0.75,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,13,medical intervention,medical intervention,domain_seed,3,0.75,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,14,clinical evidence,clinical evidence,domain_seed,3,0.75,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,15,clinical outcomes,clinical outcomes,contextual_seed,2,0.6,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,16,evidence based practice,evidence based practice,contextual_seed,2,0.6,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,17,patient care,patient care,contextual_seed,2,0.6,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,18,health intervention,health intervention,contextual_seed,2,0.6,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,19,aging methods,aging methods,contextual_seed,2,0.6,Scopus ASJC,1302
TX0205,"Medical, Health & Welfare Sciences",Clinical Medicine,Aging,20,aging research,aging research,contextual_seed,2,0.6,Scopus ASJC,1302
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,1,anatomy,anatomy,exact_or_near_exact,5,1,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,2,morphology,morphology,exact_or_near_exact,5,1,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,3,body structure,body structure,exact_or_near_exact,5,1,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,4,anatomical variation,anatomical variation,token_or_phrase_expansion,4,0.9,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,5,organ systems,organ systems,token_or_phrase_expansion,4,0.9,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,6,gross anatomy,gross anatomy,token_or_phrase_expansion,4,0.9,Scopus ASJC,2702
